id,house_value,house_age,household_size,vacant_units,population,income,age_population,postgrads,no_hs,diversity_index,unemployment,employed_technology,dist_landfills,dist_airports,dist_libraries,dist_supermarkets,dist_malls,dist_police,dist_hospitals,dist_universities,dist_schools,dist_parks,dist_coast,latitude,longitude
60133461023,1755000,1940,2.41,67,1379,140617,48.7,8.05,0.36,54.2,6.95,0.41,19.18,19.79,7.72,7.89,7.98,7.08,10.46,8.08,4.14,0,27.09,37.87,-121.97
60133790002,1664384,1939,2.54,57,1234,170503,34.5,8.59,15.15,83.2,5.4,0,8.54,32.58,1.31,7.03,4.25,1.46,14.59,5.98,0.19,0.45,1.51,37.93,-122.35
60133451151,964912,1950,3.5,30,1419,163435,45.1,40.8,1.34,64.4,7.02,14.65,12.86,26.6,4.31,4.3,3.5,3.78,5.13,10.32,2.59,1.72,17.95,37.75,-121.98
60014301012,1204651,1951,3.03,32,1614,181987,49.7,35.44,0.06,67.4,1.57,6.47,15.2,20.68,4.54,5.32,2.57,7.85,6.25,7.49,0.77,0.93,12.1,37.71,-122.04
60014301011,1156015,1963,3.63,40,994,113639,42.8,12.37,8.65,69,2.2,4.04,13.06,19.29,2.48,3.15,0.48,6.08,4.48,5.73,0.11,0.43,10.52,37.7,-122.05
60014283014,1389610,1940,2.81,46,1255,127686,44.6,28.45,6.45,62.3,2.87,1.64,6.54,3.94,1.61,3.83,4.1,5.06,4.58,7.28,1.95,1.11,0.28,37.73,-122.24
60014053022,578125,1973,2.82,36,1846,79631,37.7,11.48,2.71,81.9,4.38,18.19,7.16,11.36,1.29,1.93,0.62,1.25,2.36,1.11,0.61,0.22,3.97,37.8,-122.25
60374030001,625000,1968,3.53,11,1241,48429,35.6,2.1,50.77,71.9,2.68,3.12,5.31,17.29,2.9,4.91,0.53,2.98,6.01,3.53,0.55,0.41,45.18,34.03,-117.75
60374029021,910088,1964,3.44,19,1212,51553,35.2,0.66,21.45,79.7,0.79,1.14,5.54,16.16,1.88,5.58,1.68,2.1,4.92,2.36,0.63,0.85,46.41,34.04,-117.75
60730198052,822452,1953,3.68,15,2061,88970,36.9,0.29,0.53,78.4,3.37,0,4.66,6.33,3.5,5.63,1.33,3.31,1.6,2.99,0.95,1.05,6.92,33.18,-117.28
60374028012,594512,1958,3.81,21,1778,57587,33.3,1.01,9.9,63.6,3.12,0,5.74,15.35,1.27,7.22,3.05,1.65,3.18,1.03,0.46,0.52,47.98,34.06,-117.74
60374028011,1132143,1964,3.55,12,1548,46033,29.5,0.65,25.58,64.1,7.55,0,6.88,14.2,2.42,6.94,3.05,2.81,3.75,2.13,1.02,0.9,48.67,34.06,-117.73
60816076003,852273,1956,3.89,18,1551,73190,36,47.71,3.03,82.2,1.78,7.03,14.65,11.66,1.51,0.49,2.73,2.56,3.56,1.21,0.97,0.2,1.98,37.56,-122.31
60374825032,952922,1959,3.46,5,1907,66302,40.4,3.51,31.15,68.8,5.61,1.83,3.54,32.19,3.08,9.33,1.46,2.38,3.22,2.33,0.8,0.82,33.22,34.06,-118.1
60374825022,835586,1953,3.8,17,1471,61668,42.8,1.43,9.99,66.3,3.6,2.35,3.71,31.39,2.09,9.44,1.61,2.23,2.33,3.09,0.14,0.87,32.44,34.06,-118.11
60374825021,790698,1957,3.54,10,1596,73528,43.2,1.07,18.55,61.3,4.61,1.32,3.84,31.79,2.57,9.36,1.73,2.24,2.75,2.71,0.4,0.87,32.82,34.06,-118.1
60374824012,847087,1958,3.63,19,2181,79746,42.5,0.32,18.75,76.9,5.71,0.62,2.18,33.66,2.26,8.44,0.43,2.43,3.45,2.13,0.33,0.02,34.36,34.07,-118.09
60374824011,1679907,2000,2.28,183,3071,103097,42,0.72,11.2,71.2,5.19,0.91,1.63,34.03,1.71,7.79,0.56,2.12,2.87,1.5,0.67,0.48,34.52,34.07,-118.09
60374823042,125000,1960,4.05,21,2102,51124,40.5,1.38,12.89,78,7,1.47,2.82,32.81,2.91,8.55,0.7,1.81,3.24,2.58,0.58,0.2,33.58,34.06,-118.1
60374823041,474468,1944,4.19,8,1208,93600,37,4.64,24.01,81.8,5.16,1,3.51,32.05,2.48,8.67,1.48,1.49,2.32,3.17,0.27,0.53,32.84,34.06,-118.1
60374823033,523148,1964,3.73,22,2070,54450,42.6,1.16,17.25,72.9,2.62,7.42,2.33,33.24,2.42,7.89,0.41,1.37,3.27,2.01,0.48,0.15,33.78,34.07,-118.09
60374823031,570678,1968,4.35,25,3308,88103,40,0,4.66,76.8,6.99,12.6,3.05,32.59,2.88,7.84,1.37,0.66,2.35,2.62,0.64,0.54,33.08,34.07,-118.1
60374823013,790441,1963,1.99,39,1278,80391,40.8,1.25,33.49,64.5,5.73,3.04,2.33,33.36,2.43,7.24,1.13,0.72,3.02,1.88,0.66,0.72,33.66,34.07,-118.1
60210102002,1311275,1990,2.82,19,2486,200001,41.6,2.82,1.65,76.6,7,0.12,21.85,38.79,5.54,40.06,39.97,5.37,37.63,40.94,3.94,3.23,136.26,39.78,-122.21
60750311004,2000001,1986,3.03,13,1455,174888,41.7,22.82,4.19,81.6,10.37,7.17,6.29,17.75,1.11,3,2.24,0.88,2.29,0.62,0.16,0.34,5.18,37.73,-122.45
60610201072,1285124,1990,2.88,25,2059,181640,36.8,2.19,2.14,80.4,0,0,18.05,46.95,0.61,145.95,15.71,6.19,8.05,9.61,0.38,0.38,234.28,39.24,-120.03
60750256002,1522388,1994,2.94,19,1919,200001,43.8,2.45,5.47,62.8,6.23,17.72,3.32,16.01,1.26,6.22,1.35,2.21,1.34,3.73,0.19,0.38,3.13,37.73,-122.42
60750260022,1323562,1971,2.76,42,2504,186932,44.8,8.43,1.76,85.4,6.46,4.89,3.57,15.93,0.99,5.78,2.18,2.4,0.69,2.94,0.63,0.17,3.48,37.73,-122.42
60750232003,692708,1971,2.48,62,1922,86402,36.6,11.03,6.5,88.1,14.08,2.26,3.55,15.89,0.3,5.95,1.49,1.05,3.85,5.22,0.37,0.36,1.17,37.73,-122.39
60750476002,1670569,2009,3.23,38,2016,200001,41.5,18.85,0,64.2,5.12,8.99,12.82,24.98,0.34,3.19,1.16,1.29,2.5,2.73,0.34,0.23,1.74,37.78,-122.48
60750451003,1350299,1949,2.89,48,1656,105029,35.2,27.6,0.79,73,3.96,10.71,12.13,24.57,0.73,1.74,0.34,0.24,1.24,1.39,0.45,0.22,2.5,37.78,-122.46
60750353004,1943662,1939,2.26,113,2054,114825,44.1,3.7,1.95,58.2,0,12.97,7.27,21.22,1.95,2.51,0.71,2.05,4.76,2.94,0.48,0.17,1.16,37.74,-122.5
60014431042,1710526,1940,2.47,77,1192,165675,39.9,31.38,0,40.3,0,22.22,7.46,23.64,4.94,7.34,3.65,6.05,6.58,0.8,0.41,0.79,10.6,37.53,-121.92
60014063002,1803571,1941,2.34,46,1018,154397,35.9,10.81,7.17,87.8,5.68,0,4.18,9.31,1.62,3.8,2.54,3.47,0.56,1.82,0.65,0.66,4.26,37.79,-122.22
60650427161,640330,1996,3.54,18,1776,122588,50.3,8.33,0.96,43.7,3.89,0,9.5,26.64,1.58,18.95,4.47,7.76,9.91,22.56,2.01,0.11,45.4,33.68,-117.25
60014063001,2000001,1968,2.76,19,787,200001,43.8,4.7,17.28,87.8,13.52,0,4.13,9.39,1.73,3.93,2.46,3.75,0.37,1.85,0.4,0.45,4.44,37.79,-122.22
60014062022,2000001,1960,2.26,46,849,200001,35.2,8.83,19.67,88,11.64,2.06,3.46,8.31,0.7,4.12,1.98,2.47,1.62,1.08,0.29,0.17,3.42,37.78,-122.23
60014062021,2000001,1961,2.43,123,1271,200001,32.3,5.04,19.67,81.3,0,0,3.82,8.76,1.1,4.15,2.26,2.84,1.2,1.42,0.21,0.26,3.76,37.78,-122.23
60014011003,2000001,1957,2.79,1,784,200001,35.9,19.52,11.1,82.4,1.97,8.16,11.03,15.44,0.31,3.16,1.2,3.36,0.81,0.26,1.07,0.27,3,37.83,-122.26
60014011001,882022,1960,2.87,41,2018,76697,34.8,5,0,72.4,5.48,19.07,11.92,16.55,0.56,1.87,2.52,3.53,0.72,1.1,0.14,0.72,3.2,37.83,-122.26
60014010006,269231,1960,3.25,23,1157,34623,35.2,17.03,0,80.5,9.25,3.02,12.19,16.43,1.53,2.4,0.99,3.4,1.3,1.11,0.21,0.77,2.06,37.83,-122.27
60014010005,222472,1944,3.3,54,1288,41363,34.6,3.73,10.48,85,3.91,2.22,11.71,15.94,1.21,2.79,1.2,3.71,1.43,0.83,0.41,0.56,2.28,37.83,-122.27
60014010004,309639,1957,3.71,16,1452,28563,36.6,14.6,3.72,80.2,2,12.5,11.76,16.12,0.95,2.95,1.57,3.96,1.12,0.52,0.39,0.8,2.54,37.83,-122.27
60014010003,117958,1955,3.83,15,971,51436,37.2,29.25,3.81,79.7,15.81,1.61,12.34,16.68,1.36,2.52,1.35,3.57,0.86,1.09,0.41,0.59,2.26,37.83,-122.27
60376506062,206548,1967,4.38,5,1075,33759,36.1,49.3,0,80.2,7.03,12.09,9.32,11.74,0.38,2.2,1.56,2.49,0.81,4.29,0.58,0.29,2.63,33.84,-118.36
60373005031,322619,1963,3.71,25,2673,45327,42.1,13.43,4.38,75.7,3.47,1.38,8.36,14.31,0.38,0.38,0.64,8.54,1.72,5.58,1.22,0.76,32.06,34.21,-118.23
60374606013,335928,1983,3.57,8,1022,76749,45.6,48.34,2.74,68.7,1.81,6.96,9.03,15.53,1.86,1.89,1.79,9.84,1.67,6.65,0.76,0.24,33.3,34.22,-118.22
60371271023,1741216,1988,2.95,34,2614,200001,36.7,7.19,7.92,87,8.75,1.21,8.11,5.31,2.58,5.91,1.53,1.58,2.49,1.98,0.5,0.81,20.57,34.2,-118.44
60374038021,1281250,1968,2.71,32,1418,200001,40.5,3.1,7.48,87.7,5.78,0,8.9,28.43,0.75,3.19,2.33,4.5,1.84,2.4,0.81,0.61,46.11,34.1,-117.85
60375414023,1133690,1974,3.61,35,1752,168180,31.1,1.26,10.5,66,1.46,0,1.78,11.36,1.99,11.07,2.06,2.23,2.23,2.49,0.67,0.83,15.07,33.91,-118.23
60375414022,1050926,1980,2.8,25,1574,145109,33.5,0,14.1,65.8,2.41,0,1.42,11.8,1.84,10.9,1.85,2.06,2.41,2.66,0.66,1.17,15.07,33.91,-118.23
60375530003,1230903,1983,3.08,18,1331,181685,36.4,8.56,11.87,82.5,13.77,2.6,5.78,12.15,2.98,6.3,1.96,2.92,1.92,1.67,0.65,0.36,16.15,33.9,-118.1
60376030072,1810976,1973,2.41,40,1330,122272,36.8,9.47,9.55,87.8,0.44,0,3.42,4.99,2.8,9.01,0.56,2.67,1.22,1.69,0.95,0.51,10.61,33.9,-118.3
60650427163,1692308,1973,2.32,49,1849,185942,49,16.98,0.38,53.5,7.28,0.27,10.8,25.89,2.6,20.54,5.49,7.98,11.51,24.12,2.5,0.49,44.81,33.69,-117.26
60376037051,2000001,1963,2.94,16,820,142982,36.3,16.59,5.61,85.7,7.28,0,7.09,3.07,0.53,5.34,2.35,1.81,4.22,2.01,0.19,0.31,7.65,33.9,-118.33
60375039023,1788462,1967,2.3,54,1111,200001,40.8,14.22,7.83,86.4,0.39,4.86,8.31,18.17,1.46,5.69,1.25,4.99,6.91,1.4,0.83,0.56,18.92,33.9,-118.02
60376030081,1941667,1957,3.16,29,787,200001,38.1,3.18,33.93,85.4,0,0,2.75,5.76,2.71,9.13,0.48,2.6,0.74,0.94,0.31,0.18,11.01,33.9,-118.29
60376030082,641393,1972,2.66,25,2319,120484,39.7,6.64,4.74,88.8,7.91,1.56,3.14,5.51,2.39,8.76,0.68,2.27,0.61,1.17,0.4,0.44,10.66,33.9,-118.3
60375541061,595794,1970,2.48,50,2575,101648,37.6,0,0.89,89.5,11.31,0,5.15,10.59,1.38,7.63,2.39,1.27,2.25,2.7,0.29,1.24,14.99,33.89,-118.12
60855120231,1280000,1980,2.72,49,1823,131940,37.4,12.45,1.92,88.3,2.47,9.01,9.63,18.66,1.67,5.66,0.64,13.74,3.83,5.71,0.73,0.21,27.98,37.26,-121.83
60855120232,682500,1976,3.34,26,1927,84758,32.9,8.15,3.89,88.7,4.09,1.84,10.07,19.27,1.75,6.35,1.05,14.48,3.14,4.97,0.28,0.25,28.47,37.26,-121.82
60855120233,512712,1975,2.82,33,1720,91675,35.9,9.42,4.24,88.4,4.64,13.98,9.36,19.19,2.19,5.74,0.39,14.04,3.4,5.52,0.54,0.34,28.4,37.25,-121.83
60855120241,1346264,1977,2.77,132,1110,142315,44.7,17.84,1.8,77.7,3.64,3.78,6.91,15.76,1.23,1.18,1.18,9.04,8.38,8.97,0.76,0.43,25.41,37.26,-121.87
60855120252,2000001,1976,3.2,10,957,171550,43.8,16.09,3.13,81.5,0,5.6,8.16,16.11,1.34,2.84,1.77,10.44,7.01,8.99,0.66,0.31,25.89,37.26,-121.86
60855093032,1625000,1974,2.25,39,926,179078,32.6,30.78,0,79.4,0,33.33,16.49,18.91,1.56,2.29,1.36,1.64,5.16,4.1,0.71,0.38,4.9,37.4,-122.09
60830015002,2000001,1982,2.42,125,801,200001,62.9,30.84,0,25.1,8.82,0,37.05,25.43,2.34,7.77,4.39,9.8,12.3,3.96,2.13,1.57,1.38,34.43,-119.61
60855120192,930060,1980,2.71,66,1914,133361,34.8,11.55,3.13,87.8,2.31,1.48,10.04,15.62,2.04,4.68,1.09,11.27,6.83,7.98,0.39,0.17,25.56,37.27,-121.84
60855095002,2000001,1979,2.3,109,2141,185345,33.5,29.61,4.76,85.2,9.14,22.47,17.26,18.79,1.21,2.25,1.15,1.32,3.83,5.34,0.03,0.01,6.1,37.39,-122.09
60855095001,2000001,1969,2.39,161,2189,146590,32,29.28,8.63,86.6,4.24,25.75,16.62,18.4,1.14,2.57,1.06,0.82,4.1,5.13,0.66,0.14,5.68,37.4,-122.09
60855096002,1830189,1985,2.42,43,1018,185287,37.8,32.51,3.24,81,1.27,14.13,16.24,17.57,0.35,3.43,0.37,0.42,3.34,6.04,1.23,0.15,6.05,37.39,-122.08
60855097002,1947917,1968,1.93,37,931,200001,34,55.21,0,77.3,2,31.44,15.36,16.15,1.46,4.74,1.35,1.6,2.88,7.29,0.09,0,6.39,37.39,-122.07
60670081382,473876,1975,2.69,23,1602,85605,39.4,2.81,4.99,79.2,1.66,0.92,7.75,34.64,2.65,1.93,1.25,2.13,3.78,0.99,0.85,1.05,109.23,38.68,-121.28
60670081383,560427,1964,2.54,14,1151,101396,47.4,13.03,0,62,6.45,1.38,6.69,34.74,2.1,1.03,1.59,2.71,3.69,1.9,0.53,0.38,108.7,38.67,-121.28
60670081354,454790,1975,2.02,81,1042,145891,56.3,8.83,1.15,56,0.74,5.21,9.7,31.76,0.7,4.52,1.14,0.86,2,1.35,1.1,0.45,108,38.68,-121.31
60375551071,1332326,1971,2.85,18,1764,179737,38.8,2.21,2.49,88.4,9.95,0,4.05,9.69,1.54,4.05,1.82,3.46,3.55,4.45,0.42,0.2,11.52,33.84,-118.07
60374030003,1413866,1947,2.7,8,749,184934,35.6,4.01,16.02,83.4,5.89,0,4.12,17.64,1.79,6.3,1.04,1.77,4.79,2.33,0.31,0.58,45.66,34.04,-117.76
60374030002,1175141,1939,2.82,14,785,163703,34.8,3.44,25.99,76.8,1.73,3.92,3.9,18.14,2.27,6.28,0.92,2.22,5.18,2.3,0.76,0.55,45.21,34.04,-117.76
60730134011,1202320,1942,2.77,2,1089,105151,42.5,18,7.99,85.2,5.95,2.2,7.28,12.19,1.11,9.81,2.35,2.38,4.56,3.98,0.21,1.06,4.21,32.64,-117.06
60830029061,1203608,1940,2.64,28,599,200001,48,31.72,18.36,77.3,1.64,7.07,44.46,2.41,2.95,3.35,2.05,2.46,5.03,3.36,1.34,0.21,3.25,34.44,-119.85
60830029063,355357,1979,2.8,11,1566,47042,49.6,18.65,2.11,61.8,2.36,1.47,44.76,2.92,1.77,2.51,1.82,3.55,4.38,4.21,0.1,0,3.75,34.45,-119.85
60830029072,2000001,1967,2.92,28,1237,188475,46.1,25.46,0.73,58.6,0.55,6.41,47.2,4.99,2.04,2.32,2.32,4.57,3.06,6.39,0.16,1.25,4.42,34.46,-119.81
60830029091,868785,1964,2.8,1,900,160590,40.5,20.33,4.11,84.1,0.43,2.47,42.56,4.39,5.14,6.04,1.1,1.18,7.63,4.54,0.25,0.42,2.39,34.44,-119.88
60133700003,1097610,1965,2.91,18,1331,174263,44.6,12.77,0.9,85.2,1.03,5.03,6.97,30.69,1.19,5.67,3.8,2.93,13.32,5.17,0.91,0.3,2.81,37.93,-122.32
60014506043,1551190,1969,2.95,17,1340,200001,45.1,14.18,0,66.2,0,4.75,2.15,38.16,1.39,2.44,1.57,1.61,1.94,10.05,0.61,0.31,24.46,37.68,-121.88
60014506042,821498,1963,3.42,26,2251,137515,42.4,14.66,0.76,72.5,1.99,18.65,2.48,38.43,1.26,1.99,1.11,1.49,1.56,9.59,1.07,0.1,24.76,37.68,-121.88
60014506033,890491,1970,3.2,15,1987,117681,41.5,0.81,0,73.7,3.97,16.55,1.34,34.71,3.14,4.63,0.89,3.05,4.05,13.23,0.76,0.24,21.75,37.68,-121.91
60014506032,1721983,1954,2.48,16,821,168121,41.3,44.82,8.89,71.3,1.83,8.87,0.79,35.23,2.46,3.93,0.31,2.36,3.36,12.55,0.12,0.3,22.26,37.68,-121.91
60014506031,1558239,1954,2.56,24,1092,200001,42,16.58,0,68.6,0,13.33,0.93,35.51,2.81,4.37,0.84,2.78,3.77,12.76,1.08,0.03,22.24,37.68,-121.91
60290031121,383571,1994,2.81,71,1861,104148,34.5,4.84,5.8,87.7,0.42,0,16.81,15.47,2.54,7.46,2.43,7.48,2.11,2.69,0.81,1.67,111.38,35.32,-119.04
60830029093,385484,1991,2.53,12,527,103707,41.6,50.85,15.94,83,6.61,15.31,41.05,6.23,6.69,7.94,2.41,2.75,9.53,6.16,0.41,0.17,1.73,34.44,-119.89
60855058003,596386,1983,2.44,117,1466,95747,44.9,8.32,0.68,76.3,13.43,18.97,7.41,4.64,2.05,4.24,0.61,3.11,2.98,2.42,1.51,0.91,15.08,37.33,-121.95
60855058004,209945,1983,2.67,66,2019,46073,43.3,13.08,0,73,3.23,11,7.02,4.13,1.57,4.05,1.01,2.58,3.43,1.91,1,0.58,14.75,37.34,-121.95
60816076001,382593,1989,2.6,36,1281,61668,39,16.47,1.48,77.9,1.88,14.97,14.22,12.09,1.27,0.18,2.37,2.14,3.21,0.99,0.56,0.12,2.08,37.56,-122.3
60014370001,1409091,1948,2.61,24,1011,200001,42.9,7.32,2.87,88.2,9.9,4.62,5.65,16.93,3.13,5.99,0.48,1.33,2.47,1.07,1.05,0.73,4.96,37.65,-122.1
60670074261,456579,1970,3.18,12,1410,91918,32.3,4.4,1.56,84.2,4.01,1.34,13.78,23.52,1.93,12.63,1.58,8.04,9.46,8.21,0.61,0.45,105.09,38.71,-121.38
60670074272,502907,1987,3.86,15,2455,78464,32.7,8.23,2.28,78.1,3.61,3.74,13.84,25.12,0.6,11.29,0.48,6.87,8.03,7.21,0.94,0.02,105.92,38.71,-121.37
60670074273,443600,1980,3.52,14,1826,91566,32.3,0.33,10.51,77.7,1.28,20.58,14.2,22.88,2.79,13.09,2.29,8.88,10.32,9.01,0.64,0.47,104.94,38.71,-121.39
60670074291,586538,1984,2.52,16,2036,62906,33.1,5.06,2.31,83.3,14.42,1.83,13,25.68,0.73,11.05,1.7,5.63,6.85,5.99,0.44,0.16,105.77,38.7,-121.36
60670074292,484932,1985,3.32,2,1350,87331,34.8,3.04,3.7,72.4,11.66,0.21,12.73,26.49,1.76,10.03,2.65,4.7,5.82,5.16,0.67,0.45,105.94,38.7,-121.35
60670074293,525000,1982,2.78,27,1884,48441,31.8,0,3.5,86.1,13.03,0.97,12.42,25.76,1.31,10.66,2.34,5.02,6.36,5.34,0.67,0.31,105.5,38.7,-121.36
60374826001,893868,1959,3.6,9,1037,78283,51.4,18.13,9.84,56.2,3.07,8.44,2.44,30.33,2.06,10.59,2.03,2.2,2.87,3.04,0.38,0.26,31.82,34.05,-118.11
60374826002,866013,1971,2.96,9,1577,152251,47.3,18.58,4.25,73.5,4.48,5.02,2.28,29.59,1.68,10.35,1.94,1.78,2.4,3.72,0.82,0.39,31.16,34.05,-118.11
60374826003,822151,1964,2.82,37,2441,111061,42.2,0.86,1.52,73.6,0,13.64,3.18,29.16,0.83,9.37,1.1,0.84,1.51,3.09,0.34,0.41,30.52,34.05,-118.12
60374826004,872951,1972,2.95,22,1517,71628,48.6,10.09,19.97,72.7,1.85,0,2.59,28.76,1.52,9.99,1.56,1.52,1.46,2.78,0.85,0.32,30.38,34.05,-118.12
60830004002,878327,1957,2.85,13,1370,101275,51.8,18.47,0,46,0,0.21,47.64,14.87,1.55,2.25,1.91,1.93,1.98,1.49,0.26,0.21,3.5,34.44,-119.71
60830004005,1802778,1940,2.13,47,643,92997,35.5,46.81,1.87,76.9,7.49,9.96,47.2,15.28,0.67,2.53,0.66,0.62,2.16,0.59,1.12,0,2.44,34.43,-119.7
60750227043,2000001,1960,1.9,37,1311,103405,40.3,28.6,0,62.1,1.53,19.75,7.22,19.94,0.28,1.84,1.47,2.23,0.77,1.15,0.35,0.28,1.45,37.76,-122.4
60830005013,1843284,1958,2.47,45,803,200001,52.5,30.14,0,40.1,0,7.21,48.31,14.42,2.69,2.07,2.6,3.55,2.74,2.64,1.75,0.38,4.83,34.45,-119.71
60750154012,1722656,1947,2.83,35,1021,197114,36.2,28.6,0,61.2,21.04,10.45,12.17,24.75,1.33,0.94,1.09,0.99,1.26,1.07,0.28,0.33,2.61,37.78,-122.46
60750161012,1905738,1946,2.79,19,768,162923,36.3,21.61,0,76.9,5.87,6.82,10.77,23.6,0.51,0.76,0.68,0.05,1.26,1.49,0.43,0.11,3.13,37.78,-122.43
60750351011,1504545,1964,2.37,50,1598,106648,40.6,5.76,1.81,71.5,0,0,11.18,24.62,2.05,5.79,4.41,3.44,2.71,4.56,0.83,0.11,1.19,37.76,-122.5
60650487001,894737,1975,2.41,32,1763,109829,37.9,5.79,8.17,89.6,11.95,0,8.05,8.65,3.03,19.74,1.78,8.09,0.53,3.74,1.12,1.36,67.5,33.91,-117.19
60750164003,629237,1965,1.7,38,869,71827,34.2,23.94,0,74,1.99,25.96,10.18,22.99,0.88,1.02,1.44,0.71,0.99,1.58,0.06,0,3.7,37.78,-122.43
60830005024,1023810,1972,2.43,13,1048,111010,50.7,30.82,0,55.3,0,0.17,50.1,12.55,2.55,0.77,0.76,4.23,2.12,2.54,0.44,0.43,4.89,34.44,-119.73
60830005025,785584,1950,2.94,17,1282,67703,50.4,12.64,0,54.3,8.54,0,50.72,11.96,3.01,1.17,0.63,4.43,2.49,3.01,0.98,0.08,4.78,34.44,-119.74
60830005026,439766,1961,2.83,1,1426,102308,44.2,27.7,0,59.5,3.18,0,51.31,11.44,3.6,1.78,1.09,3.85,3.04,3.61,0.68,0.36,4.78,34.45,-119.74
60830029132,404854,1957,3.18,10,1149,70274,57.8,38.47,2.61,62.7,3.38,8.81,48.72,4.41,2.56,1.95,1.95,3.5,1.35,5.64,1.2,0.43,2.95,34.44,-119.81
60830029141,335714,1957,2.64,6,684,92329,72.1,19.15,0,50.2,4,1.04,46.79,2.94,0.56,0.53,0.48,4.2,2.35,4.37,0.73,0.29,3.16,34.44,-119.83
60830029142,1689189,1960,2.9,25,1455,187520,39.9,24.4,0.55,76.6,9.92,7.28,47.62,3.37,1.35,0.71,0.71,4.72,1.63,4.72,0.6,0.52,3.02,34.44,-119.82
60374827012,1952586,1977,2.41,110,2949,178203,42.3,4.1,0.27,84.8,1.28,1.94,2.85,26.72,2.5,11.04,0.79,2.26,1.82,1.4,0.16,0.12,28.96,34.04,-118.14
60670075011,1789286,1958,2.98,31,1249,200001,38.4,4.56,0.88,74.7,2.37,0,11.31,28.22,3.57,7.49,2.55,1.68,2.99,2.45,0.91,0.36,105.56,38.68,-121.34
60670075012,1797445,1964,3.09,31,1963,159964,33.9,5.35,0.2,69.8,3.35,10.23,10.21,28.07,3.4,7.51,1.66,0.76,3,1.24,0.48,0.33,104.8,38.67,-121.34
60750104022,625000,1977,2.59,54,2016,66327,39.8,12.95,2.28,55.5,0,13.48,13.23,23.46,0.9,1.14,1.16,0.71,1.01,1.06,0.19,0,0.47,37.8,-122.41
60750615042,458333,1979,3.06,31,2504,50627,37.1,14.9,0,63.9,1.71,10.16,11.01,21.15,1.09,1.51,1,1.91,2.29,0.89,1.67,0.44,0.56,37.79,-122.39
60375744001,506530,1977,2.45,25,1336,79691,44.1,10.1,0,71.7,0,0,2.7,6.3,0.35,3.23,3.72,2.27,3.34,3.67,1.12,0,7.02,33.81,-118.1
60375744002,545732,1968,2.47,15,1758,56947,45.7,11.38,0,74.5,2.01,2.66,3.01,6.62,1.27,2.98,3.89,2.27,3.36,2.85,1.26,0.05,6.32,33.8,-118.1
60375744003,383854,1976,2.77,23,1580,78950,43.1,15,0,69.8,0,0.79,3.64,5.6,0.95,2.26,4.1,3.09,3.73,2.91,0.23,0.48,6.37,33.8,-118.1
60750615051,673349,1966,2.71,28,914,94257,39.5,37.86,2.08,61.2,2.05,17.78,11.46,21.19,1.3,1.77,0.93,2.32,2.22,0.93,1.7,0.19,0.36,37.79,-122.39
60750479042,2000001,1967,2.04,83,1844,158281,45.6,11.12,1.63,66.5,4.37,23.98,12.5,25.84,0.98,6.21,4.17,4.3,1.39,5,0.87,0.1,1.01,37.77,-122.5
60670075013,1708984,1958,2.58,21,1315,107534,41.4,3.73,3.95,72.6,0,5.76,10.52,27.92,3.75,7.68,1.84,1.17,3.14,1.71,0.14,0,104.99,38.67,-121.34
60855061021,1751225,1950,2.96,20,1821,170527,41.7,16.2,0,72.8,4.15,17.62,9.52,6.01,0.61,6.47,0.37,4.42,3.06,4.14,0.83,0.22,13.63,37.34,-121.97
60855061022,1697712,1952,2.9,11,1059,200001,37.3,87.25,1.7,63.2,2.54,23.82,10.02,6.73,1.77,5.46,0.55,5.09,3.31,4.66,1.04,0.47,14.51,37.33,-121.97
60855061034,2000001,1951,2.78,6,1097,167788,40.5,41.39,0,65,2.32,22.26,11.87,8.32,2.48,4.99,1.27,6.65,1.28,5.24,0.22,0.1,13.81,37.33,-121.99
60855062021,1945205,1960,2.82,15,1179,193774,42.6,41.65,2.12,65.9,4.04,13.74,13.26,10.2,1.02,1.92,1.92,5.34,4.36,2.01,0.37,0.57,16.4,37.31,-121.99
60670075015,1669014,1974,2.73,1,1131,200001,33.1,3.54,0,82.9,12.44,1.72,8.81,27.01,2.08,8.47,0.34,1.83,3.39,1.06,1.21,0.45,103.67,38.66,-121.35
60670074241,1402778,1984,2.23,20,1056,156418,29.8,14.77,8.71,87.7,2.78,3.11,7.7,24.87,2.39,7.3,1.86,2.83,3.14,2.89,0.34,0.76,102.39,38.66,-121.37
60670075031,2000001,1963,2.91,51,1186,200001,39.3,14.5,1.43,70.6,8.97,0,8.93,28.33,2.21,7.5,1.81,1.43,3.41,0.55,0.81,0.34,103.92,38.66,-121.34
60670075034,1338000,1969,2.03,61,1624,124424,36.3,0,4.06,71.2,3.47,6.87,7.42,26.28,0.9,7.07,1.32,1.46,2.08,1.43,1.32,0.51,102.59,38.66,-121.36
60670075041,582707,1959,3.97,16,2205,80037,40.8,2,0,68.6,2,9.73,5.64,25.61,1.31,5.29,2.79,1.11,0.74,0.77,1.37,0.31,101.24,38.65,-121.37
60855071002,823276,1985,3.46,6,1182,84720,41.8,31.39,1.86,62.8,1.95,6.61,9.43,19.21,1.47,2.88,1.19,1.44,4.53,5.77,1.06,0.48,24.75,37.23,-121.98
